p1,p2,g1_ratio,policy,avg_cost
0.9,0.5,55,epsilon-exact-nodupe,116.13333333333334
0.9,0.5,56,random,145.13333333333333
0.9,0.5,56,coupcoll-nodupe,101.73333333333333
0.9,0.5,56,ratiocoll-nodupe,101.73333333333333
0.9,0.5,56,epsilon-exact-nodupe,111.1
0.9,0.5,57,random,144.76666666666668
0.9,0.5,57,coupcoll-nodupe,101.56666666666666
0.9,0.5,57,ratiocoll-nodupe,101.73333333333333
0.9,0.5,57,epsilon-exact-nodupe,109.56666666666666
0.9,0.5,58,random,145.0
0.9,0.5,58,coupcoll-nodupe,101.76666666666667
0.9,0.5,58,ratiocoll-nodupe,101.63333333333334
0.9,0.5,58,epsilon-exact-nodupe,109.73333333333333
0.9,0.5,59,random,132.96666666666667
0.9,0.5,59,coupcoll-nodupe,102.06666666666666
0.9,0.5,59,ratiocoll-nodupe,101.5
0.9,0.5,59,epsilon-exact-nodupe,109.16666666666667
0.9,0.5,60,random,135.43333333333334
0.9,0.5,60,coupcoll-nodupe,102.4
0.9,0.5,60,ratiocoll-nodupe,100.73333333333333
0.9,0.5,60,epsilon-exact-nodupe,108.2
0.9,0.5,61,random,129.4
0.9,0.5,61,coupcoll-nodupe,102.23333333333333
0.9,0.5,61,ratiocoll-nodupe,101.46666666666667
0.9,0.5,61,epsilon-exact-nodupe,106.2
0.9,0.5,62,random,119.56666666666666
0.9,0.5,62,coupcoll-nodupe,102.73333333333333
0.9,0.5,62,ratiocoll-nodupe,100.46666666666667
0.9,0.5,62,epsilon-exact-nodupe,104.26666666666667
0.9,0.5,63,random,124.46666666666667
0.9,0.5,63,coupcoll-nodupe,102.53333333333333
0.9,0.5,63,ratiocoll-nodupe,101.73333333333333
0.9,0.5,63,epsilon-exact-nodupe,104.93333333333334
0.9,0.5,64,random,123.96666666666667
0.9,0.5,64,coupcoll-nodupe,103.26666666666667
0.9,0.5,64,ratiocoll-nodupe,101.3
0.9,0.5,64,epsilon-exact-nodupe,105.06666666666666
0.9,0.5,65,random,119.3
0.9,0.5,65,coupcoll-nodupe,103.26666666666667
0.9,0.5,65,ratiocoll-nodupe,101.83333333333333
0.9,0.5,65,epsilon-exact-nodupe,102.66666666666667
0.9,0.5,66,random,117.16666666666667
0.9,0.5,66,coupcoll-nodupe,103.56666666666666
0.9,0.5,66,ratiocoll-nodupe,100.76666666666667
0.9,0.5,66,epsilon-exact-nodupe,104.9
0.9,0.5,67,random,113.1
0.9,0.5,67,coupcoll-nodupe,103.86666666666666
0.9,0.5,67,ratiocoll-nodupe,101.46666666666667
0.9,0.5,67,epsilon-exact-nodupe,103.96666666666667
0.9,0.5,68,random,107.73333333333333
0.9,0.5,68,coupcoll-nodupe,103.96666666666667
0.9,0.5,68,ratiocoll-nodupe,101.3
0.9,0.5,68,epsilon-exact-nodupe,103.7
0.9,0.5,69,random,107.73333333333333
0.9,0.5,69,coupcoll-nodupe,104.06666666666666
0.9,0.5,69,ratiocoll-nodupe,101.56666666666666
0.9,0.5,69,epsilon-exact-nodupe,102.26666666666667
0.9,0.5,70,random,106.53333333333333
0.9,0.5,70,coupcoll-nodupe,105.1
0.9,0.5,70,ratiocoll-nodupe,101.36666666666666
0.9,0.5,70,epsilon-exact-nodupe,102.6
0.9,0.5,71,random,107.93333333333334
0.9,0.5,71,coupcoll-nodupe,103.86666666666666
0.9,0.5,71,ratiocoll-nodupe,100.56666666666666
0.9,0.5,71,epsilon-exact-nodupe,102.36666666666666
0.9,0.5,72,random,107.43333333333334
0.9,0.5,72,coupcoll-nodupe,104.06666666666666
0.9,0.5,72,ratiocoll-nodupe,101.16666666666667
0.9,0.5,72,epsilon-exact-nodupe,102.33333333333333
0.9,0.5,73,random,106.83333333333333
0.9,0.5,73,coupcoll-nodupe,105.86666666666666
0.9,0.5,73,ratiocoll-nodupe,101.03333333333333
0.9,0.5,73,epsilon-exact-nodupe,101.7
0.9,0.5,74,random,108.36666666666666
0.9,0.5,74,coupcoll-nodupe,105.73333333333333
0.9,0.5,74,ratiocoll-nodupe,101.1
0.9,0.5,74,epsilon-exact-nodupe,101.2
0.9,0.5,75,random,106.7
0.9,0.5,75,coupcoll-nodupe,106.5
0.9,0.5,75,ratiocoll-nodupe,101.66666666666667
0.9,0.5,75,epsilon-exact-nodupe,101.83333333333333
0.9,0.5,76,random,108.73333333333333
0.9,0.5,76,coupcoll-nodupe,105.66666666666667
0.9,0.5,76,ratiocoll-nodupe,100.66666666666667
0.9,0.5,76,epsilon-exact-nodupe,101.73333333333333
0.9,0.5,77,random,110.06666666666666
0.9,0.5,77,coupcoll-nodupe,105.76666666666667
0.9,0.5,77,ratiocoll-nodupe,100.93333333333334
0.9,0.5,77,epsilon-exact-nodupe,102.13333333333334
0.9,0.5,78,random,112.23333333333333
0.9,0.5,78,coupcoll-nodupe,106.3
0.9,0.5,78,ratiocoll-nodupe,100.93333333333334
0.9,0.5,78,epsilon-exact-nodupe,102.66666666666667
0.9,0.5,79,random,111.7
0.9,0.5,79,coupcoll-nodupe,106.36666666666666
0.9,0.5,79,ratiocoll-nodupe,101.06666666666666
0.9,0.5,79,epsilon-exact-nodupe,101.66666666666667
0.9,0.5,80,random,115.1
0.9,0.5,80,coupcoll-nodupe,107.0
0.9,0.5,80,ratiocoll-nodupe,100.96666666666667
0.9,0.5,80,epsilon-exact-nodupe,102.13333333333334
0.9,0.5,81,random,116.13333333333334
0.9,0.5,81,coupcoll-nodupe,107.46666666666667
0.9,0.5,81,ratiocoll-nodupe,100.8
0.9,0.5,81,epsilon-exact-nodupe,102.3
0.9,0.5,82,random,118.66666666666667
0.9,0.5,82,coupcoll-nodupe,107.56666666666666
0.9,0.5,82,ratiocoll-nodupe,100.7
0.9,0.5,82,epsilon-exact-nodupe,103.96666666666667
0.9,0.5,83,random,118.53333333333333
0.9,0.5,83,coupcoll-nodupe,107.56666666666666
0.9,0.5,83,ratiocoll-nodupe,100.53333333333333
0.9,0.5,83,epsilon-exact-nodupe,103.83333333333333
0.9,0.5,84,random,119.53333333333333
0.9,0.5,84,coupcoll-nodupe,107.4
0.9,0.5,84,ratiocoll-nodupe,101.33333333333333
0.9,0.5,84,epsilon-exact-nodupe,104.2
0.9,0.5,85,random,119.16666666666667
0.9,0.5,85,coupcoll-nodupe,107.23333333333333
0.9,0.5,85,ratiocoll-nodupe,100.96666666666667
0.9,0.5,85,epsilon-exact-nodupe,106.53333333333333
0.9,0.5,86,random,123.86666666666666
0.9,0.5,86,coupcoll-nodupe,107.4
0.9,0.5,86,ratiocoll-nodupe,100.7
0.9,0.5,86,epsilon-exact-nodupe,107.63333333333334
0.9,0.5,87,random,123.66666666666667
0.9,0.5,87,coupcoll-nodupe,109.4
0.9,0.5,87,ratiocoll-nodupe,101.1
0.9,0.5,87,epsilon-exact-nodupe,107.86666666666666
0.9,0.5,88,random,123.8
0.9,0.5,88,coupcoll-nodupe,107.63333333333334
0.9,0.5,88,ratiocoll-nodupe,101.4
0.9,0.5,88,epsilon-exact-nodupe,108.86666666666666
0.9,0.5,89,random,126.53333333333333
0.9,0.5,89,coupcoll-nodupe,108.96666666666667
0.9,0.5,89,ratiocoll-nodupe,101.3
0.9,0.5,89,epsilon-exact-nodupe,110.53333333333333
0.9,0.5,90,random,130.16666666666666
0.9,0.5,90,coupcoll-nodupe,109.4
0.9,0.5,90,ratiocoll-nodupe,101.63333333333334
0.9,0.5,90,epsilon-exact-nodupe,111.03333333333333
0.9,0.5,91,random,127.66666666666667
0.9,0.5,91,coupcoll-nodupe,109.53333333333333
0.9,0.5,91,ratiocoll-nodupe,103.03333333333333
0.9,0.5,91,epsilon-exact-nodupe,113.76666666666667
0.9,0.5,92,random,129.76666666666668
0.9,0.5,92,coupcoll-nodupe,109.43333333333334
0.9,0.5,92,ratiocoll-nodupe,103.0
0.9,0.5,92,epsilon-exact-nodupe,114.13333333333334
0.9,0.5,93,random,132.4
0.9,0.5,93,coupcoll-nodupe,109.23333333333333
0.9,0.5,93,ratiocoll-nodupe,104.1
0.9,0.5,93,epsilon-exact-nodupe,114.96666666666667
0.9,0.5,94,random,135.76666666666668
0.9,0.5,94,coupcoll-nodupe,110.86666666666666
0.9,0.5,94,ratiocoll-nodupe,104.06666666666666
0.9,0.5,94,epsilon-exact-nodupe,117.0
0.9,0.5,95,random,133.96666666666667
0.9,0.5,95,coupcoll-nodupe,109.2
0.9,0.5,95,ratiocoll-nodupe,106.16666666666667
0.9,0.5,95,epsilon-exact-nodupe,116.93333333333334
0.9,0.5,96,random,136.4
0.9,0.5,96,coupcoll-nodupe,110.16666666666667
0.9,0.5,96,ratiocoll-nodupe,106.26666666666667
0.9,0.5,96,epsilon-exact-nodupe,120.26666666666667
0.9,0.5,97,random,135.13333333333333
0.9,0.5,97,coupcoll-nodupe,110.26666666666667
0.9,0.5,97,ratiocoll-nodupe,107.86666666666666
0.9,0.5,97,epsilon-exact-nodupe,120.63333333333334
0.9,0.5,98,random,139.1
0.9,0.5,98,coupcoll-nodupe,110.43333333333334
0.9,0.5,98,ratiocoll-nodupe,108.7
0.9,0.5,98,epsilon-exact-nodupe,121.56666666666666
0.9,0.5,99,random,142.06666666666666
0.9,0.5,99,coupcoll-nodupe,111.46666666666667
0.9,0.5,99,ratiocoll-nodupe,109.76666666666667
0.9,0.5,99,epsilon-exact-nodupe,122.43333333333334
0.9,0.5,100,random,143.46666666666667
0.9,0.5,100,coupcoll-nodupe,111.26666666666667
0.9,0.5,100,ratiocoll-nodupe,111.56666666666666
0.9,0.5,100,epsilon-exact-nodupe,125.66666666666667
0.9,0.7,0,random,249.7
0.9,0.7,0,coupcoll-nodupe,141.4
0.9,0.7,0,ratiocoll-nodupe,144.56666666666666
0.9,0.7,0,epsilon-exact-nodupe,174.23333333333332
0.9,0.7,1,random,247.36666666666667
0.9,0.7,1,coupcoll-nodupe,141.33333333333334
0.9,0.7,1,ratiocoll-nodupe,141.73333333333332
0.9,0.7,1,epsilon-exact-nodupe,170.23333333333332
0.9,0.7,2,random,240.83333333333334
0.9,0.7,2,coupcoll-nodupe,140.3
0.9,0.7,2,ratiocoll-nodupe,143.06666666666666
0.9,0.7,2,epsilon-exact-nodupe,169.6
0.9,0.7,3,random,234.33333333333334
0.9,0.7,3,coupcoll-nodupe,139.5
0.9,0.7,3,ratiocoll-nodupe,138.86666666666667
0.9,0.7,3,epsilon-exact-nodupe,166.0
0.9,0.7,4,random,244.23333333333332
0.9,0.7,4,coupcoll-nodupe,136.16666666666666
0.9,0.7,4,ratiocoll-nodupe,138.23333333333332
0.9,0.7,4,epsilon-exact-nodupe,165.83333333333334
0.9,0.7,5,random,239.76666666666668
0.9,0.7,5,coupcoll-nodupe,135.36666666666667
0.9,0.7,5,ratiocoll-nodupe,136.06666666666666
0.9,0.7,5,epsilon-exact-nodupe,166.76666666666668
0.9,0.7,6,random,237.53333333333333
0.9,0.7,6,coupcoll-nodupe,134.46666666666667
0.9,0.7,6,ratiocoll-nodupe,131.16666666666666
0.9,0.7,6,epsilon-exact-nodupe,161.83333333333334
0.9,0.7,7,random,233.43333333333334
0.9,0.7,7,coupcoll-nodupe,133.53333333333333
0.9,0.7,7,ratiocoll-nodupe,132.93333333333334
0.9,0.7,7,epsilon-exact-nodupe,164.9
0.9,0.7,8,random,230.83333333333334
0.9,0.7,8,coupcoll-nodupe,129.6
0.9,0.7,8,ratiocoll-nodupe,130.1
0.9,0.7,8,epsilon-exact-nodupe,156.33333333333334
0.9,0.7,9,random,227.63333333333333
0.9,0.7,9,coupcoll-nodupe,128.7
0.9,0.7,9,ratiocoll-nodupe,127.46666666666667
0.9,0.7,9,epsilon-exact-nodupe,158.8
0.9,0.7,10,random,223.5
0.9,0.7,10,coupcoll-nodupe,128.1
0.9,0.7,10,ratiocoll-nodupe,128.86666666666667
0.9,0.7,10,epsilon-exact-nodupe,153.46666666666667
0.9,0.7,11,random,222.1
0.9,0.7,11,coupcoll-nodupe,127.03333333333333
0.9,0.7,11,ratiocoll-nodupe,126.3
0.9,0.7,11,epsilon-exact-nodupe,153.33333333333334
0.9,0.7,12,random,216.1
0.9,0.7,12,coupcoll-nodupe,124.63333333333334
0.9,0.7,12,ratiocoll-nodupe,125.96666666666667
0.9,0.7,12,epsilon-exact-nodupe,152.46666666666667
0.9,0.7,13,random,220.43333333333334
0.9,0.7,13,coupcoll-nodupe,123.23333333333333
0.9,0.7,13,ratiocoll-nodupe,126.5
0.9,0.7,13,epsilon-exact-nodupe,153.3
0.9,0.7,14,random,212.83333333333334
0.9,0.7,14,coupcoll-nodupe,122.8
0.9,0.7,14,ratiocoll-nodupe,122.83333333333333
0.9,0.7,14,epsilon-exact-nodupe,152.8
0.9,0.7,15,random,211.63333333333333
0.9,0.7,15,coupcoll-nodupe,122.6
0.9,0.7,15,ratiocoll-nodupe,120.76666666666667
0.9,0.7,15,epsilon-exact-nodupe,150.0
0.9,0.7,16,random,213.8
0.9,0.7,16,coupcoll-nodupe,121.7
0.9,0.7,16,ratiocoll-nodupe,119.7
0.9,0.7,16,epsilon-exact-nodupe,147.66666666666666
0.9,0.7,17,random,208.86666666666667
0.9,0.7,17,coupcoll-nodupe,120.2
0.9,0.7,17,ratiocoll-nodupe,117.33333333333333
0.9,0.7,17,epsilon-exact-nodupe,144.06666666666666
0.9,0.7,18,random,201.3
0.9,0.7,18,coupcoll-nodupe,115.7
0.9,0.7,18,ratiocoll-nodupe,114.96666666666667
0.9,0.7,18,epsilon-exact-nodupe,149.7
0.9,0.7,19,random,198.8
0.9,0.7,19,coupcoll-nodupe,116.46666666666667
0.9,0.7,19,ratiocoll-nodupe,115.53333333333333
0.9,0.7,19,epsilon-exact-nodupe,147.76666666666668
0.9,0.7,20,random,198.53333333333333
0.9,0.7,20,coupcoll-nodupe,112.1
0.9,0.7,20,ratiocoll-nodupe,114.63333333333334
0.9,0.7,20,epsilon-exact-nodupe,141.53333333333333
0.9,0.7,21,random,195.13333333333333
0.9,0.7,21,coupcoll-nodupe,110.63333333333334
0.9,0.7,21,ratiocoll-nodupe,113.06666666666666
0.9,0.7,21,epsilon-exact-nodupe,138.7
0.9,0.7,22,random,201.23333333333332
0.9,0.7,22,coupcoll-nodupe,109.83333333333333
0.9,0.7,22,ratiocoll-nodupe,110.73333333333333
0.9,0.7,22,epsilon-exact-nodupe,136.06666666666666
0.9,0.7,23,random,185.93333333333334
0.9,0.7,23,coupcoll-nodupe,109.1
0.9,0.7,23,ratiocoll-nodupe,110.86666666666666
0.9,0.7,23,epsilon-exact-nodupe,134.56666666666666
0.9,0.7,24,random,187.36666666666667
0.9,0.7,24,coupcoll-nodupe,108.06666666666666
0.9,0.7,24,ratiocoll-nodupe,108.9
0.9,0.7,24,epsilon-exact-nodupe,135.43333333333334
0.9,0.7,25,random,184.16666666666666
0.9,0.7,25,coupcoll-nodupe,105.9
0.9,0.7,25,ratiocoll-nodupe,109.76666666666667
0.9,0.7,25,epsilon-exact-nodupe,135.56666666666666
0.9,0.7,26,random,188.86666666666667
0.9,0.7,26,coupcoll-nodupe,107.36666666666666
0.9,0.7,26,ratiocoll-nodupe,106.8
0.9,0.7,26,epsilon-exact-nodupe,131.43333333333334
0.9,0.7,27,random,186.23333333333332
0.9,0.7,27,coupcoll-nodupe,106.03333333333333
0.9,0.7,27,ratiocoll-nodupe,104.96666666666667
0.9,0.7,27,epsilon-exact-nodupe,127.3
0.9,0.7,28,random,180.0
0.9,0.7,28,coupcoll-nodupe,104.33333333333333
0.9,0.7,28,ratiocoll-nodupe,103.66666666666667
0.9,0.7,28,epsilon-exact-nodupe,127.66666666666667
0.9,0.7,29,random,178.1
0.9,0.7,29,coupcoll-nodupe,104.06666666666666
0.9,0.7,29,ratiocoll-nodupe,104.23333333333333
0.9,0.7,29,epsilon-exact-nodupe,125.2
0.9,0.7,30,random,176.83333333333334
0.9,0.7,30,coupcoll-nodupe,102.8
0.9,0.7,30,ratiocoll-nodupe,103.03333333333333
0.9,0.7,30,epsilon-exact-nodupe,124.43333333333334
0.9,0.7,31,random,167.5
0.9,0.7,31,coupcoll-nodupe,101.73333333333333
0.9,0.7,31,ratiocoll-nodupe,102.3
0.9,0.7,31,epsilon-exact-nodupe,123.86666666666666
0.9,0.7,32,random,165.9
0.9,0.7,32,coupcoll-nodupe,102.3
0.9,0.7,32,ratiocoll-nodupe,101.63333333333334
0.9,0.7,32,epsilon-exact-nodupe,121.26666666666667
0.9,0.7,33,random,169.0
0.9,0.7,33,coupcoll-nodupe,102.2
0.9,0.7,33,ratiocoll-nodupe,100.56666666666666
0.9,0.7,33,epsilon-exact-nodupe,113.63333333333334
0.9,0.7,34,random,170.33333333333334
0.9,0.7,34,coupcoll-nodupe,101.53333333333333
0.9,0.7,34,ratiocoll-nodupe,101.23333333333333
0.9,0.7,34,epsilon-exact-nodupe,118.63333333333334
0.9,0.7,35,random,162.93333333333334
0.9,0.7,35,coupcoll-nodupe,101.36666666666666
0.9,0.7,35,ratiocoll-nodupe,100.93333333333334
0.9,0.7,35,epsilon-exact-nodupe,114.23333333333333
0.9,0.7,36,random,159.36666666666667
0.9,0.7,36,coupcoll-nodupe,100.93333333333334
0.9,0.7,36,ratiocoll-nodupe,100.4
0.9,0.7,36,epsilon-exact-nodupe,114.13333333333334
0.9,0.7,37,random,155.66666666666666
0.9,0.7,37,coupcoll-nodupe,101.53333333333333
0.9,0.7,37,ratiocoll-nodupe,100.16666666666667
0.9,0.7,37,epsilon-exact-nodupe,112.83333333333333
0.9,0.7,38,random,157.3
0.9,0.7,38,coupcoll-nodupe,101.9
0.9,0.7,38,ratiocoll-nodupe,100.43333333333334
0.9,0.7,38,epsilon-exact-nodupe,112.36666666666666
0.9,0.7,39,random,151.53333333333333
0.9,0.7,39,coupcoll-nodupe,101.8
0.9,0.7,39,ratiocoll-nodupe,100.63333333333334
0.9,0.7,39,epsilon-exact-nodupe,110.0
0.9,0.7,40,random,153.6
0.9,0.7,40,coupcoll-nodupe,101.4
0.9,0.7,40,ratiocoll-nodupe,100.36666666666666
0.9,0.7,40,epsilon-exact-nodupe,108.36666666666666
0.9,0.7,41,random,146.6
0.9,0.7,41,coupcoll-nodupe,101.73333333333333
0.9,0.7,41,ratiocoll-nodupe,100.46666666666667
0.9,0.7,41,epsilon-exact-nodupe,108.03333333333333
0.9,0.7,42,random,143.56666666666666
0.9,0.7,42,coupcoll-nodupe,101.76666666666667
0.9,0.7,42,ratiocoll-nodupe,100.23333333333333
0.9,0.7,42,epsilon-exact-nodupe,104.63333333333334
0.9,0.7,43,random,141.4
0.9,0.7,43,coupcoll-nodupe,102.1
0.9,0.7,43,ratiocoll-nodupe,100.33333333333333
0.9,0.7,43,epsilon-exact-nodupe,104.0
0.9,0.7,44,random,140.4
0.9,0.7,44,coupcoll-nodupe,101.6
0.9,0.7,44,ratiocoll-nodupe,100.26666666666667
0.9,0.7,44,epsilon-exact-nodupe,104.93333333333334
0.9,0.7,45,random,136.2
0.9,0.7,45,coupcoll-nodupe,101.86666666666666
0.9,0.7,45,ratiocoll-nodupe,100.4
0.9,0.7,45,epsilon-exact-nodupe,105.06666666666666
0.9,0.7,46,random,135.56666666666666
0.9,0.7,46,coupcoll-nodupe,102.26666666666667
0.9,0.7,46,ratiocoll-nodupe,100.4
0.9,0.7,46,epsilon-exact-nodupe,103.43333333333334
0.9,0.7,47,random,130.46666666666667
0.9,0.7,47,coupcoll-nodupe,102.6
0.9,0.7,47,ratiocoll-nodupe,100.1
0.9,0.7,47,epsilon-exact-nodupe,101.96666666666667
0.9,0.7,48,random,131.13333333333333
0.9,0.7,48,coupcoll-nodupe,102.43333333333334
0.9,0.7,48,ratiocoll-nodupe,100.26666666666667
0.9,0.7,48,epsilon-exact-nodupe,102.73333333333333
0.9,0.7,49,random,134.33333333333334
0.9,0.7,49,coupcoll-nodupe,103.4
0.9,0.7,49,ratiocoll-nodupe,100.16666666666667
0.9,0.7,49,epsilon-exact-nodupe,101.16666666666667
0.9,0.7,50,random,120.96666666666667
0.9,0.7,50,coupcoll-nodupe,103.26666666666667
0.9,0.7,50,ratiocoll-nodupe,100.3
0.9,0.7,50,epsilon-exact-nodupe,101.2
0.9,0.7,51,random,124.83333333333333
0.9,0.7,51,coupcoll-nodupe,103.16666666666667
0.9,0.7,51,ratiocoll-nodupe,100.2
0.9,0.7,51,epsilon-exact-nodupe,102.33333333333333
0.9,0.7,52,random,119.86666666666666
0.9,0.7,52,coupcoll-nodupe,103.73333333333333
0.9,0.7,52,ratiocoll-nodupe,100.33333333333333
0.9,0.7,52,epsilon-exact-nodupe,100.96666666666667
0.9,0.7,53,random,119.26666666666667
0.9,0.7,53,coupcoll-nodupe,103.6
0.9,0.7,53,ratiocoll-nodupe,100.43333333333334
0.9,0.7,53,epsilon-exact-nodupe,101.76666666666667
0.9,0.7,54,random,117.33333333333333
0.9,0.7,54,coupcoll-nodupe,103.1
0.9,0.7,54,ratiocoll-nodupe,100.3
0.9,0.7,54,epsilon-exact-nodupe,101.6
0.9,0.7,55,random,114.2
0.9,0.7,55,coupcoll-nodupe,104.2
0.9,0.7,55,ratiocoll-nodupe,100.26666666666667
0.9,0.7,55,epsilon-exact-nodupe,100.76666666666667
0.9,0.7,56,random,110.56666666666666
0.9,0.7,56,coupcoll-nodupe,104.46666666666667
0.9,0.7,56,ratiocoll-nodupe,100.3
0.9,0.7,56,epsilon-exact-nodupe,100.7
0.9,0.7,57,random,111.1
0.9,0.7,57,coupcoll-nodupe,104.76666666666667
0.9,0.7,57,ratiocoll-nodupe,100.3
0.9,0.7,57,epsilon-exact-nodupe,101.06666666666666
0.9,0.7,58,random,108.76666666666667
0.9,0.7,58,coupcoll-nodupe,104.5
0.9,0.7,58,ratiocoll-nodupe,100.2
0.9,0.7,58,epsilon-exact-nodupe,101.1
0.9,0.7,59,random,108.9
0.9,0.7,59,coupcoll-nodupe,104.66666666666667
0.9,0.7,59,ratiocoll-nodupe,100.1
0.9,0.7,59,epsilon-exact-nodupe,100.5
0.9,0.7,60,random,107.96666666666667
0.9,0.7,60,coupcoll-nodupe,104.4
0.9,0.7,60,ratiocoll-nodupe,100.26666666666667
0.9,0.7,60,epsilon-exact-nodupe,100.56666666666666
0.9,0.7,61,random,108.13333333333334
0.9,0.7,61,coupcoll-nodupe,105.46666666666667
0.9,0.7,61,ratiocoll-nodupe,100.2
0.9,0.7,61,epsilon-exact-nodupe,101.2
0.9,0.7,62,random,109.03333333333333
0.9,0.7,62,coupcoll-nodupe,105.13333333333334
0.9,0.7,62,ratiocoll-nodupe,100.33333333333333
0.9,0.7,62,epsilon-exact-nodupe,101.16666666666667
0.9,0.7,63,random,106.86666666666666
0.9,0.7,63,coupcoll-nodupe,104.6
0.9,0.7,63,ratiocoll-nodupe,100.46666666666667
0.9,0.7,63,epsilon-exact-nodupe,100.73333333333333
0.9,0.7,64,random,109.83333333333333
0.9,0.7,64,coupcoll-nodupe,105.66666666666667
0.9,0.7,64,ratiocoll-nodupe,100.56666666666666
0.9,0.7,64,epsilon-exact-nodupe,100.4
0.9,0.7,65,random,110.63333333333334
0.9,0.7,65,coupcoll-nodupe,106.46666666666667
0.9,0.7,65,ratiocoll-nodupe,100.36666666666666
0.9,0.7,65,epsilon-exact-nodupe,100.86666666666666
0.9,0.7,66,random,111.83333333333333
0.9,0.7,66,coupcoll-nodupe,106.56666666666666
0.9,0.7,66,ratiocoll-nodupe,100.16666666666667
0.9,0.7,66,epsilon-exact-nodupe,101.0
0.9,0.7,67,random,114.53333333333333
0.9,0.7,67,coupcoll-nodupe,106.03333333333333
0.9,0.7,67,ratiocoll-nodupe,100.4
0.9,0.7,67,epsilon-exact-nodupe,101.06666666666666
0.9,0.7,68,random,113.13333333333334
0.9,0.7,68,coupcoll-nodupe,105.73333333333333
0.9,0.7,68,ratiocoll-nodupe,100.4
0.9,0.7,68,epsilon-exact-nodupe,100.86666666666666
0.9,0.7,69,random,116.1
0.9,0.7,69,coupcoll-nodupe,106.06666666666666
0.9,0.7,69,ratiocoll-nodupe,100.36666666666666
0.9,0.7,69,epsilon-exact-nodupe,100.93333333333334
0.9,0.7,70,random,118.5
0.9,0.7,70,coupcoll-nodupe,107.3
0.9,0.7,70,ratiocoll-nodupe,100.33333333333333
0.9,0.7,70,epsilon-exact-nodupe,100.96666666666667
0.9,0.7,71,random,116.9
0.9,0.7,71,coupcoll-nodupe,105.03333333333333
0.9,0.7,71,ratiocoll-nodupe,100.43333333333334
0.9,0.7,71,epsilon-exact-nodupe,100.93333333333334
0.9,0.7,72,random,118.73333333333333
0.9,0.7,72,coupcoll-nodupe,106.6
0.9,0.7,72,ratiocoll-nodupe,100.33333333333333
0.9,0.7,72,epsilon-exact-nodupe,100.96666666666667
0.9,0.7,73,random,120.6
0.9,0.7,73,coupcoll-nodupe,106.4
0.9,0.7,73,ratiocoll-nodupe,100.4
0.9,0.7,73,epsilon-exact-nodupe,101.2
0.9,0.7,74,random,122.6
0.9,0.7,74,coupcoll-nodupe,107.36666666666666
0.9,0.7,74,ratiocoll-nodupe,100.4
0.9,0.7,74,epsilon-exact-nodupe,101.3
0.9,0.7,75,random,121.73333333333333
0.9,0.7,75,coupcoll-nodupe,107.0
0.9,0.7,75,ratiocoll-nodupe,100.33333333333333
0.9,0.7,75,epsilon-exact-nodupe,101.96666666666667
0.9,0.7,76,random,129.0
0.9,0.7,76,coupcoll-nodupe,105.8
0.9,0.7,76,ratiocoll-nodupe,100.33333333333333
0.9,0.7,76,epsilon-exact-nodupe,102.36666666666666
0.9,0.7,77,random,128.86666666666667
0.9,0.7,77,coupcoll-nodupe,107.5
0.9,0.7,77,ratiocoll-nodupe,100.36666666666666
0.9,0.7,77,epsilon-exact-nodupe,103.23333333333333
0.9,0.7,78,random,129.26666666666668
0.9,0.7,78,coupcoll-nodupe,107.3
0.9,0.7,78,ratiocoll-nodupe,100.26666666666667
0.9,0.7,78,epsilon-exact-nodupe,104.2
0.9,0.7,79,random,131.26666666666668
0.9,0.7,79,coupcoll-nodupe,108.0
0.9,0.7,79,ratiocoll-nodupe,100.2
0.9,0.7,79,epsilon-exact-nodupe,104.43333333333334
0.9,0.7,80,random,130.16666666666666
0.9,0.7,80,coupcoll-nodupe,107.5
0.9,0.7,80,ratiocoll-nodupe,100.63333333333334
0.9,0.7,80,epsilon-exact-nodupe,106.93333333333334
0.9,0.7,81,random,135.13333333333333
0.9,0.7,81,coupcoll-nodupe,107.33333333333333
0.9,0.7,81,ratiocoll-nodupe,100.53333333333333
0.9,0.7,81,epsilon-exact-nodupe,108.76666666666667
0.9,0.7,82,random,136.7
0.9,0.7,82,coupcoll-nodupe,108.36666666666666
0.9,0.7,82,ratiocoll-nodupe,100.2
0.9,0.7,82,epsilon-exact-nodupe,107.96666666666667
0.9,0.7,83,random,138.83333333333334
0.9,0.7,83,coupcoll-nodupe,108.0
0.9,0.7,83,ratiocoll-nodupe,100.23333333333333
0.9,0.7,83,epsilon-exact-nodupe,110.9
0.9,0.7,84,random,140.76666666666668
0.9,0.7,84,coupcoll-nodupe,108.7
0.9,0.7,84,ratiocoll-nodupe,100.26666666666667
0.9,0.7,84,epsilon-exact-nodupe,110.1
0.9,0.7,85,random,140.8
0.9,0.7,85,coupcoll-nodupe,108.0
0.9,0.7,85,ratiocoll-nodupe,100.4
0.9,0.7,85,epsilon-exact-nodupe,111.06666666666666
0.9,0.7,86,random,140.66666666666666
0.9,0.7,86,coupcoll-nodupe,108.86666666666666
0.9,0.7,86,ratiocoll-nodupe,100.13333333333334
0.9,0.7,86,epsilon-exact-nodupe,112.13333333333334
0.9,0.7,87,random,144.06666666666666
0.9,0.7,87,coupcoll-nodupe,108.9
0.9,0.7,87,ratiocoll-nodupe,101.03333333333333
